game_id,game_date,team,min,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,pts,reb,ast,to,stl,blk,oreb,dreb,pf,ncat_score,opp_score,home_away,win,opponent,is_ncat,team_score,opp_score_,opp_team,opp_min,opp_fgm,opp_fga,opp_fg2m,opp_fg2a,opp_fg3m,opp_fg3a,opp_ftm,opp_fta,opp_pts,opp_reb,opp_ast,opp_to,opp_stl,opp_blk,opp_oreb,opp_dreb,opp_pf,poss,opp_poss,pace,ortg,drtg,efg_pct,ts_pct
401582291,2023-12-30,Averett Cougars,200.0,9,48,7,33,2,15,10,14,30,27,3,34,10,0,6,21,21,90,30,home,1,Averett Cougars,0,30,90,North Carolina A&T Aggies,200.0,35,76,30,54,5,22,15,23,90,44,22,19,22,4,16,28,10,82.16,89.12,85.64,35.03035964502569,105.09107893507708,0.20833333333333334,0.27695716395864106
401582290,2023-12-20,Bethune-Cookman Wildcats,200.0,18,61,13,45,5,16,6,14,47,26,10,18,12,2,11,15,19,66,47,away,1,Bethune-Cookman Wildcats,0,47,66,North Carolina A&T Aggies,200.0,18,45,12,30,6,15,24,26,66,36,11,21,5,3,7,29,18,74.16,70.44,72.3,65.00691562932226,91.28630705394191,0.3360655737704918,0.3499106611078023
401603583,2024-01-27,Campbell Fighting Camels,200.0,17,49,9,21,8,28,9,12,51,37,12,22,1,2,14,23,14,73,51,away,1,Campbell Fighting Camels,0,51,73,North Carolina A&T Aggies,200.0,29,61,26,49,3,12,12,16,73,24,13,2,11,2,6,18,11,62.28,64.04,63.160000000000004,80.74730842305256,115.57948068397718,0.42857142857142855,0.46978629329403093
401724108,2025-02-09,Campbell Fighting Camels,200.0,21,52,17,38,4,14,10,16,56,34,14,14,8,4,7,27,11,52,56,home,0,Campbell Fighting Camels,0,56,52,North Carolina A&T Aggies,200.0,19,59,13,39,6,20,8,12,52,30,11,16,5,4,9,21,12,66.04,71.28,68.66,81.56131663268279,75.73550830177687,0.4423076923076923,0.4742547425474255
401824533,2026-02-08,Campbell Fighting Camels,200.0,21,48,15,35,6,13,6,10,54,27,11,18,12,6,8,19,14,46,54,away,0,Campbell Fighting Camels,0,54,46,North Carolina A&T Aggies,200.0,15,38,13,29,2,9,14,19,46,24,12,18,7,2,4,20,11,62.4,60.36,61.379999999999995,87.97653958944282,74.94297816878462,0.5,0.5152671755725191
401603528,2024-01-05,Charleston Cougars,200.0,26,62,19,46,7,16,4,13,63,31,12,14,7,3,11,20,21,58,63,home,0,Charleston Cougars,0,63,58,North Carolina A&T Aggies,200.0,20,67,16,43,4,24,14,21,58,49,13,15,5,5,23,26,19,70.72,68.24,69.47999999999999,90.67357512953369,83.47725964306277,0.47580645161290325,0.4651506202008269
401603610,2024-02-10,Charleston Cougars,200.0,23,69,15,41,8,28,12,20,66,30,15,13,11,1,11,19,15,62,66,away,0,Charleston Cougars,0,66,62,North Carolina A&T Aggies,200.0,25,63,21,43,4,20,8,15,62,47,5,22,6,3,17,30,21,79.8,74.6,77.19999999999999,85.49222797927463,80.31088082901555,0.391304347826087,0.42416452442159386
401724127,2025-02-08,Charleston Cougars,200.0,20,64,13,40,7,24,12,17,59,22,16,11,13,0,11,11,19,71,59,home,1,Charleston Cougars,0,59,71,North Carolina A&T Aggies,200.0,28,49,23,39,5,10,10,16,71,36,20,22,5,6,9,27,11,71.48,69.04,70.26,83.97381155707372,101.05323085681752,0.3671875,0.4127028539451595
401824509,2026-01-25,Charleston Cougars,200.0,25,64,17,42,8,22,13,18,71,25,10,14,16,4,11,14,25,62,71,away,0,Charleston Cougars,0,71,62,North Carolina A&T Aggies,200.0,23,59,23,49,0,10,16,21,62,43,10,22,2,2,17,26,19,74.92,73.24,74.08,95.84233261339094,83.69330453563715,0.453125,0.4936040044493882
401824570,2026-03-07,Charleston Cougars,200.0,23,62,12,36,11,26,13,20,70,24,18,17,17,0,9,15,19,64,70,home,0,Charleston Cougars,0,70,64,North Carolina A&T Aggies,200.0,24,50,17,33,7,17,9,14,64,35,17,30,8,5,8,27,19,78.8,78.16,78.47999999999999,89.19469928644241,81.54943934760449,0.4596774193548387,0.4943502824858757
401603580,2024-01-21,Delaware Blue Hens,200.0,25,53,16,30,9,23,3,3,62,32,17,24,9,1,6,26,25,65,62,home,1,Delaware Blue Hens,0,62,65,North Carolina A&T Aggies,200.0,22,57,18,41,4,16,17,23,65,27,11,16,10,3,8,19,15,72.32,75.12,73.72,84.10200759631037,88.171459576777,0.5566037735849056,0.5706921944035346
401724144,2025-01-10,Delaware Blue Hens,200.0,16,42,14,28,2,14,15,20,49,22,4,16,3,3,1,21,25,65,49,away,1,Delaware Blue Hens,0,49,65,North Carolina A&T Aggies,200.0,26,61,24,47,2,14,11,27,65,37,9,9,8,4,14,23,17,65.8,67.88,66.84,73.30939557151406,97.24715739078395,0.40476190476190477,0.48228346456692917
401724141,2025-02-23,Delaware Blue Hens,200.0,21,58,15,34,6,24,7,10,55,28,16,19,10,0,7,21,16,71,55,home,1,Delaware Blue Hens,0,55,71,North Carolina A&T Aggies,200.0,27,54,19,37,8,17,9,16,71,34,20,18,9,5,6,28,10,74.4,73.04,73.72,74.60661964188823,96.31036353771026,0.41379310344827586,0.4407051282051282
401603614,2024-02-11,Drexel Dragons,200.0,18,48,14,34,4,14,7,9,47,27,15,12,3,3,10,17,14,54,47,away,1,Drexel Dragons,0,47,54,North Carolina A&T Aggies,200.0,20,56,18,43,2,13,12,16,54,31,10,7,7,0,14,17,7,53.96,56.04,55.0,85.45454545454545,98.18181818181819,0.4166666666666667,0.4522709776751347
401603659,2024-03-07,Drexel Dragons,200.0,26,51,16,31,10,20,5,10,67,19,19,12,11,1,1,18,12,54,67,home,0,Drexel Dragons,0,67,54,North Carolina A&T Aggies,200.0,23,56,21,42,2,14,6,7,54,35,10,23,4,2,10,25,15,66.4,72.08,69.24000000000001,96.76487579433852,77.9896013864818,0.6078431372549019,0.6046931407942239
401724149,2025-01-18,Drexel Dragons,200.0,23,56,16,27,7,29,4,6,57,25,16,11,7,0,10,15,16,64,57,home,1,Drexel Dragons,0,57,64,North Carolina A&T Aggies,200.0,23,51,18,34,5,17,13,18,64,30,11,12,6,1,11,19,10,59.64,59.92,59.78,95.34961525593843,107.05921712947475,0.4732142857142857,0.48601637107776263
401824559,2026-03-01,Drexel Dragons,225.0,24,64,22,43,2,21,15,20,65,35,15,11,11,3,12,23,16,63,65,away,0,Drexel Dragons,0,65,63,North Carolina A&T Aggies,225.0,24,59,18,41,6,18,9,13,63,35,15,16,5,5,10,25,16,71.8,70.72,71.25999999999999,91.21526803255685,88.40864440078586,0.390625,0.44642857142857145
401603590,2024-01-28,Elon Phoenix,200.0,17,60,15,40,2,20,6,8,42,33,8,21,8,1,17,16,27,56,42,home,1,Elon Phoenix,0,42,56,North Carolina A&T Aggies,200.0,16,36,15,28,1,8,23,31,56,29,7,21,6,3,5,24,12,67.52,65.64,66.58,63.082006608591165,84.10934214478823,0.3,0.33060453400503775
401603638,2024-02-25,Elon Phoenix,200.0,15,53,12,33,3,20,13,18,46,27,5,12,6,2,8,19,17,77,46,away,1,Elon Phoenix,0,46,77,North Carolina A&T Aggies,200.0,26,54,15,31,11,23,14,17,77,35,17,11,5,2,8,27,14,64.92,64.48,64.7,71.09737248840804,119.01081916537865,0.3113207547169811,0.37754432042022323
401720624,2025-01-04,Elon Phoenix,200.0,17,61,14,43,3,18,3,10,40,33,8,18,12,2,10,23,18,57,40,home,1,Elon Phoenix,0,40,57,North Carolina A&T Aggies,200.0,21,52,17,36,4,16,11,15,57,41,14,18,5,7,7,34,13,73.4,69.6,71.5,55.94405594405595,79.72027972027972,0.30327868852459017,0.3058103975535168
401720642,2025-03-02,Elon Phoenix,200.0,22,53,15,34,7,19,19,20,70,21,13,11,7,6,8,13,14,69,70,away,0,Elon Phoenix,0,70,69,North Carolina A&T Aggies,200.0,26,46,23,37,3,9,14,15,69,24,15,17,5,0,5,19,18,64.8,64.6,64.69999999999999,108.1916537867079,106.64605873261208,0.4811320754716981,0.5663430420711975
401824503,2026-01-24,Elon Phoenix,200.0,19,61,15,40,4,21,25,26,67,31,7,16,15,1,16,15,19,60,67,away,0,Elon Phoenix,0,67,60,North Carolina A&T Aggies,200.0,26,55,25,41,1,14,7,11,60,31,14,21,6,2,11,20,23,72.44,69.84,71.14,94.18048917627215,84.3407365757661,0.3442622950819672,0.462451684152402
401824527,2026-02-07,Elon Phoenix,200.0,19,62,15,42,4,20,19,26,61,34,15,17,8,0,14,20,28,67,61,home,1,Elon Phoenix,0,61,67,North Carolina A&T Aggies,200.0,18,47,14,32,4,15,27,36,67,32,11,18,3,2,9,23,21,76.44,71.84,74.14,82.27677367143242,90.36957108173725,0.3387096774193548,0.4153050108932462
401813795,2025-12-20,Ferrum Panthers,200.0,15,55,13,38,2,17,7,11,39,31,8,24,7,0,6,25,13,84,39,home,1,Ferrum Panthers,0,39,84,North Carolina A&T Aggies,200.0,33,69,21,40,12,29,6,11,84,39,20,14,19,7,10,29,13,77.84,77.84,77.84,50.102774922918805,107.91366906474819,0.2909090909090909,0.32586898395721925
401716258,2024-12-20,Florida Gulf Coast Eagles,200.0,27,59,18,33,9,26,16,23,79,34,11,9,11,3,11,23,16,48,79,away,0,Florida Gulf Coast Eagles,0,79,48,North Carolina A&T Aggies,200.0,15,46,13,35,2,11,16,19,48,25,7,17,1,2,7,18,16,67.12,64.36,65.74000000000001,120.17036811682385,73.01490721022208,0.5338983050847458,0.5714699074074073
401582263,2023-11-07,Georgia Lady Bulldogs,200.0,26,68,20,50,6,18,13,26,71,46,17,10,8,0,14,32,18,59,71,away,0,Georgia Lady Bulldogs,0,71,59,North Carolina A&T Aggies,200.0,19,58,13,28,6,30,15,23,59,34,12,12,6,2,10,24,17,75.44,70.12,72.78,97.55427315196482,81.06622698543556,0.4264705882352941,0.4468781470292044
401813794,2025-12-15,Georgia Lady Bulldogs,200.0,25,53,17,38,8,15,19,22,77,39,20,21,8,5,9,30,16,49,77,away,0,Georgia Lady Bulldogs,0,77,49,North Carolina A&T Aggies,200.0,19,60,14,45,5,15,6,17,49,28,11,16,12,2,12,16,17,74.68,71.48,73.08000000000001,105.36398467432949,67.04980842911877,0.5471698113207547,0.6142310146777281
401582264,2023-11-10,Guilford Quakers,200.0,17,69,14,48,3,21,4,6,41,30,7,29,7,3,12,18,22,114,41,home,1,Guilford Quakers,0,41,114,North Carolina A&T Aggies,200.0,43,77,32,53,11,24,17,22,114,47,29,11,13,4,13,34,10,88.64,84.68,86.66,47.31133164089545,131.54858066005076,0.26811594202898553,0.2861529871580123
401603567,2024-01-14,Hampton Lady Pirates,200.0,19,55,17,46,2,9,17,27,57,36,8,16,10,5,12,24,19,67,57,away,1,Hampton Lady Pirates,0,57,67,North Carolina A&T Aggies,200.0,26,58,19,36,7,22,8,14,67,32,15,15,3,5,8,24,20,70.88,71.16,71.02,80.25908194874684,94.33962264150944,0.36363636363636365,0.42613636363636365
401603621,2024-02-16,Hampton Lady Pirates,200.0,23,64,20,51,3,13,9,14,58,27,16,8,11,3,10,17,27,73,58,home,1,Hampton Lady Pirates,0,58,73,North Carolina A&T Aggies,200.0,21,52,14,35,7,17,24,33,73,46,14,15,4,3,14,32,13,68.16,67.52,67.84,85.49528301886792,107.60613207547169,0.3828125,0.4133409350057013
401724162,2025-01-05,Hampton Lady Pirates,200.0,18,55,14,36,4,19,8,15,48,20,8,11,10,2,6,14,16,75,48,away,1,Hampton Lady Pirates,0,48,75,North Carolina A&T Aggies,200.0,29,56,21,37,8,19,9,14,75,39,19,17,7,5,10,29,16,66.6,69.16,67.88,70.71302298173248,110.489098408957,0.36363636363636365,0.38961038961038963
401724158,2025-02-01,Hampton Lady Pirates,200.0,18,56,10,27,8,29,7,17,51,25,10,14,10,2,10,15,19,74,51,home,1,Hampton Lady Pirates,0,51,74,North Carolina A&T Aggies,200.0,26,61,20,43,6,18,16,23,74,49,18,17,6,4,19,30,16,67.48,69.12,68.30000000000001,74.67057101024889,108.34553440702781,0.39285714285714285,0.4017013232514177
401824497,2026-01-18,Hampton Lady Pirates,200.0,18,54,11,35,7,19,14,17,57,23,10,12,9,3,8,15,22,70,57,home,1,Hampton Lady Pirates,0,57,70,North Carolina A&T Aggies,200.0,25,57,19,42,6,15,14,22,70,33,17,13,5,5,16,17,14,65.48,63.68,64.58,88.26262000619387,108.39269123567668,0.39814814814814814,0.46356538711776185
401824521,2026-02-02,Hampton Lady Pirates,200.0,23,61,17,40,6,21,5,5,57,25,13,11,13,5,7,18,16,62,57,away,1,Hampton Lady Pirates,0,57,62,North Carolina A&T Aggies,200.0,23,52,19,42,4,10,12,19,62,34,13,21,7,2,10,24,9,67.2,71.36,69.28,82.27482678983834,89.4919168591224,0.4262295081967213,0.45094936708860756
401603667,2024-03-09,Hofstra Pride,200.0,14,52,9,28,5,24,13,22,46,36,10,21,4,3,14,22,29,57,46,home,1,Hofstra Pride,0,46,57,North Carolina A&T Aggies,200.0,16,45,14,31,2,14,23,29,57,30,14,11,9,5,6,24,21,68.68,62.76,65.72,69.99391357273281,86.73158855751673,0.3173076923076923,0.3728923476005188
401629361,2024-03-15,Hofstra Pride,200.0,16,63,12,47,4,16,4,8,40,36,8,13,6,3,14,22,18,55,40,home,1,Hofstra Pride,0,40,55,North Carolina A&T Aggies,200.0,18,51,14,37,4,14,15,18,55,35,8,13,9,7,9,26,10,65.52,62.92,64.22,62.285892245406416,85.64310183743382,0.2857142857142857,0.3006614552014432
401724171,2025-01-26,Hofstra Pride,200.0,16,53,9,29,7,24,5,7,44,26,8,21,5,2,8,18,16,63,44,away,1,Hofstra Pride,0,44,63,North Carolina A&T Aggies,200.0,26,61,25,49,1,12,10,13,63,42,10,14,14,1,15,27,13,69.08,65.72,67.4,65.28189910979228,93.47181008902076,0.36792452830188677,0.39229671897289586
401824538,2026-02-15,Hofstra Pride,200.0,21,54,13,34,8,20,10,14,60,33,16,18,10,4,12,21,18,51,60,home,0,Hofstra Pride,0,60,51,North Carolina A&T Aggies,200.0,18,55,12,30,6,25,9,17,51,27,12,19,7,1,12,15,13,66.16,69.48,67.82,88.46947803007963,75.19905632556768,0.46296296296296297,0.49867021276595747
401716256,2024-12-21,IU Indianapolis Jaguars,200.0,20,52,15,33,5,19,8,14,53,29,9,16,6,4,8,21,16,62,53,home,1,IU Indianapolis Jaguars,0,53,62,North Carolina A&T Aggies,200.0,25,62,21,48,4,14,8,15,62,37,16,15,7,3,15,22,13,66.16,68.6,67.38,78.6583555951321,92.01543484713565,0.4326923076923077,0.45563961485557086
401582266,2023-11-19,Liberty Flames,200.0,16,48,11,25,5,23,10,17,47,27,11,23,11,2,11,16,19,56,47,home,1,Liberty Flames,0,47,56,North Carolina A&T Aggies,200.0,17,48,12,34,5,14,17,20,56,34,13,20,8,1,11,23,18,67.48,65.8,66.64,70.52821128451382,84.03361344537815,0.3854166666666667,0.4235760634462869
401716263,2024-12-07,Liberty Flames,200.0,22,58,17,35,5,23,7,12,56,36,7,12,7,2,11,25,13,51,56,away,0,Liberty Flames,0,56,51,North Carolina A&T Aggies,200.0,17,50,14,36,3,14,14,20,51,32,9,17,8,0,9,23,14,64.28,66.8,65.53999999999999,85.44400366188589,77.8150747635032,0.4224137931034483,0.44247787610619466
401582267,2023-12-03,Louisville Cardinals,200.0,31,70,23,45,8,25,10,13,80,43,21,17,16,6,23,20,14,40,80,away,0,Louisville Cardinals,0,80,40,North Carolina A&T Aggies,200.0,14,39,13,31,1,8,11,15,40,22,8,30,5,3,4,18,16,69.72,71.6,70.66,113.2182281347297,56.60911406736485,0.5,0.5282620179609087
401582268,2023-12-09,Mercer Bears,200.0,19,57,15,46,4,11,13,18,55,36,12,13,6,4,10,26,9,52,55,home,0,Mercer Bears,0,55,52,North Carolina A&T Aggies,200.0,22,60,19,44,3,16,5,6,52,29,7,12,7,6,9,20,16,67.92,65.64,66.78,82.35998802036538,77.86762503743635,0.3684210526315789,0.42359827479975354
401716262,2024-11-17,Mercer Bears,200.0,15,41,15,35,0,6,16,20,46,24,8,12,9,3,2,22,9,38,46,away,0,Mercer Bears,0,46,38,North Carolina A&T Aggies,200.0,14,56,13,41,1,15,9,12,38,37,4,13,8,4,13,24,18,59.8,61.28,60.54,75.98282127518996,62.76841757515692,0.36585365853658536,0.46184738955823296
401603628,2024-02-18,Monmouth Hawks,250.0,22,66,14,35,8,31,28,30,80,41,13,17,7,8,7,34,17,76,80,home,0,Monmouth Hawks,0,80,76,North Carolina A&T Aggies,250.0,30,82,22,57,8,25,8,15,76,48,22,12,7,3,14,34,23,89.2,86.6,87.9,91.01251422070534,86.46188850967008,0.3939393939393939,0.5050505050505051
401720617,2025-01-25,Monmouth Hawks,200.0,21,49,19,35,2,14,10,12,54,33,10,17,2,5,6,27,17,49,54,away,0,Monmouth Hawks,0,54,49,North Carolina A&T Aggies,200.0,19,62,13,40,6,22,5,7,49,30,8,15,3,5,11,19,12,65.28,69.08,67.18,80.38106579339089,72.93837451622505,0.4489795918367347,0.49742078113485627
401824473,2026-01-04,Monmouth Hawks,200.0,21,50,15,35,6,15,13,21,61,30,10,17,7,2,9,21,20,55,61,home,0,Monmouth Hawks,0,61,55,North Carolina A&T Aggies,200.0,16,44,12,27,4,17,19,27,55,25,11,21,7,3,6,19,18,67.24,70.88,69.06,88.32898928467998,79.64089197799015,0.48,0.5148548278190411
401824555,2026-02-28,Monmouth Hawks,200.0,20,52,6,15,14,37,11,16,65,26,15,13,6,0,9,17,22,71,65,away,1,Monmouth Hawks,0,65,71,North Carolina A&T Aggies,200.0,24,49,17,30,7,19,16,19,71,26,16,15,4,4,5,21,20,63.04,67.36,65.2,99.69325153374233,108.89570552147238,0.5192307692307693,0.5504742547425474
401716261,2024-12-31,Mount Olive Trojans,200.0,17,48,15,38,2,10,6,10,42,20,8,29,10,3,2,18,20,100,42,home,1,Mount Olive Trojans,0,42,100,North Carolina A&T Aggies,200.0,38,75,32,55,6,20,18,25,100,43,28,14,16,6,19,24,10,79.4,81.0,80.2,52.36907730673317,124.68827930174564,0.375,0.40076335877862596
401813789,2025-11-09,New Mexico Lobos,200.0,24,64,17,40,7,24,16,27,71,34,12,14,16,6,13,21,23,64,71,away,0,New Mexico Lobos,0,71,64,North Carolina A&T Aggies,200.0,20,50,14,39,6,11,18,29,64,34,13,23,5,7,7,27,22,76.88,78.76,77.82,91.23618607041892,82.24106913389875,0.4296875,0.46784396415392726
401813796,2025-12-30,Newberry Wolves,200.0,16,60,8,38,8,22,9,14,49,27,8,17,10,1,12,15,18,99,49,home,1,Newberry Wolves,0,49,99,North Carolina A&T Aggies,200.0,36,65,26,43,10,22,17,23,99,44,16,14,15,3,14,30,9,71.16,75.12,73.14,66.99480448455017,135.3568498769483,0.3333333333333333,0.3703143893591294
401716257,2024-12-15,Norfolk State Spartans,200.0,26,53,21,37,5,16,11,14,68,27,13,24,17,5,10,17,23,59,68,home,0,Norfolk State Spartans,0,68,59,North Carolina A&T Aggies,200.0,17,48,12,30,5,18,20,29,59,29,15,25,7,3,14,15,16,73.16,71.76,72.46000000000001,93.84487993375654,81.42423406017112,0.5377358490566038,0.574712643678161
401813793,2025-12-06,Norfolk State Spartans,200.0,26,70,19,42,7,28,4,5,63,34,12,16,16,5,18,16,15,50,63,home,0,Norfolk State Spartans,0,63,50,North Carolina A&T Aggies,200.0,17,42,13,28,4,14,12,17,50,28,9,29,6,6,7,21,10,70.2,71.48,70.84,88.93280632411067,70.58159232072275,0.42142857142857143,0.4362880886426593
401582263,2023-11-07,North Carolina A&T Aggies,200.0,19,58,13,28,6,30,15,23,59,34,12,12,6,2,10,24,17,59,71,away,0,Georgia Lady Bulldogs,1,59,71,Georgia Lady Bulldogs,200.0,26,68,20,50,6,18,13,26,71,46,17,10,8,0,14,32,18,70.12,75.44,72.78,81.06622698543556,97.55427315196482,0.3793103448275862,0.4330593071051086
401582264,2023-11-10,North Carolina A&T Aggies,200.0,43,77,32,53,11,24,17,22,114,47,29,11,13,4,13,34,10,114,41,home,1,Guilford Quakers,1,114,41,Guilford Quakers,200.0,17,69,14,48,3,21,4,6,41,30,7,29,7,3,12,18,22,84.68,88.64,86.66,131.54858066005076,47.31133164089545,0.6298701298701299,0.6575911398246423
401582265,2023-11-15,North Carolina A&T Aggies,200.0,19,52,16,40,3,12,15,22,56,36,8,19,7,0,11,25,18,56,51,away,1,Wake Forest Demon Deacons,1,56,51,Wake Forest Demon Deacons,200.0,14,47,6,19,8,28,15,21,51,25,10,17,11,1,6,19,20,69.68,67.24,68.46000000000001,81.79959100204498,74.4960560911481,0.3942307692307692,0.45395590142671854
401582266,2023-11-19,North Carolina A&T Aggies,200.0,17,48,12,34,5,14,17,20,56,34,13,20,8,1,11,23,18,56,47,home,1,Liberty Flames,1,56,47,Liberty Flames,200.0,16,48,11,25,5,23,10,17,47,27,11,23,11,2,11,16,19,65.8,67.48,66.64,84.03361344537815,70.52821128451382,0.40625,0.49295774647887325
401594834,2023-11-25,North Carolina A&T Aggies,200.0,23,48,17,28,6,20,13,16,65,30,16,21,3,1,6,24,18,65,73,away,0,Saint Mary's Gaels,1,65,73,Saint Mary's Gaels,200.0,23,53,14,30,9,23,18,23,73,21,18,14,17,2,6,15,21,70.04,71.12,70.58000000000001,92.0940776423916,103.4287333522244,0.5416666666666666,0.5904796511627907
401605948,2023-11-25,North Carolina A&T Aggies,200.0,24,63,17,39,7,24,21,24,76,30,13,17,14,7,11,19,22,76,87,home,0,UT Arlington Mavericks,1,76,87,UT Arlington Mavericks,200.0,30,63,20,37,10,26,17,25,87,37,22,22,8,1,11,26,20,79.56,85.0,82.28,92.36752552260573,105.73650947982497,0.4365079365079365,0.5165851005981511
401582267,2023-12-03,North Carolina A&T Aggies,200.0,14,39,13,31,1,8,11,15,40,22,8,30,5,3,4,18,16,40,80,away,0,Louisville Cardinals,1,40,80,Louisville Cardinals,200.0,31,70,23,45,8,25,10,13,80,43,21,17,16,6,23,20,14,71.6,69.72,70.66,56.60911406736485,113.2182281347297,0.3717948717948718,0.43859649122807015
401582268,2023-12-09,North Carolina A&T Aggies,200.0,22,60,19,44,3,16,5,6,52,29,7,12,7,6,9,20,16,52,55,home,0,Mercer Bears,1,52,55,Mercer Bears,200.0,19,57,15,46,4,11,13,18,55,36,12,13,6,4,10,26,9,65.64,67.92,66.78,77.86762503743635,82.35998802036538,0.39166666666666666,0.41507024265644954
401582289,2023-12-19,North Carolina A&T Aggies,200.0,19,52,16,35,3,17,16,25,57,33,11,13,8,4,11,22,20,57,54,away,1,Stetson Hatters,1,57,54,Stetson Hatters,200.0,17,60,10,30,7,30,13,18,54,30,13,14,4,2,9,21,16,65.0,72.92,68.96000000000001,82.65661252900232,78.30626450116009,0.3942307692307692,0.4523809523809524
